RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,SurveyIndexArea,DateofCalculation
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,132,29,2022,9,6,1410,-9,30,D,51.2572,-4.9173,51.2308,-4.9485,31E5,66,V,-9,1,1,R,-9,FM,0,3698,231,30,-9,-9,-9,-9,-9,-9,-9,-9,218,4,-9,71,0.4,-9,-9,180,19,230,1.5,17.9,15.1,35.42,35.38,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,504,30,2022,9,6,1741,-9,30,D,51.0407,-5.44,51.0567,-5.3937,31E4,79,V,-9,1,1,R,-9,FM,0,3737,277,30,-9,-9,-9,-9,-9,-9,-9,-9,71,4,-9,278,1.2,-9,-9,172,21,220,1.5,17.4,13.9,35.34,35.39,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,443,33,2022,9,7,0531,-9,21,D,52.1278,-4.9278,52.113,-4.9577,33E5,43,V,-9,1,1,R,-9,FM,0,2573,151,30,-9,-9,-9,-9,-9,-9,-9,-9,228,4,-9,50,0.5,-9,-9,180,17,220,0,17,16.5,34.6,34.79,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,416,34,2022,9,7,0736,-9,30,D,52.391,-4.828,52.4233,-4.8133,33E5,49,V,-9,1,1,R,-9,FM,0,3702,172,30,-9,-9,-9,-9,-9,-9,-9,-9,21,4,-9,38,0.2,-9,-9,160,15,220,0.5,16.9,16.7,34.51,34.61,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,139,19,2022,9,5,1307,-9,30,D,51.5065,-4.1733,51.5085,-4.2267,32E5,38,V,-9,1,1,R,-9,FM,0,3675,133,30,-9,-9,-9,-9,-9,-9,-9,-9,279,4,-9,153,0.1,-9,-9,136,27,300,1,19.2,19,35.05,35.17,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,113,20,2022,9,5,1434,-9,30,D,51.4853,-4.3297,51.4825,-4.277,31E5,43,V,-9,1,1,R,-9,FM,0,3617,151,30,-9,-9,-9,-9,-9,-9,-9,-9,97,3.9,-9,294,1,-9,-9,125,17,160,1,18.5,18.6,35.39,35.34,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,111,21,2022,9,5,1624,-9,30,D,51.5242,-4.481,51.5383,-4.432,32E5,29,V,-9,1,1,R,-9,FM,0,3730,102,30,-9,-9,-9,-9,-9,-9,-9,-9,80,4,-9,296,1.1,-9,-9,150,19,230,1,18.4,18.5,35.51,35.47,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,138,22,2022,9,5,1754,-9,30,D,51.5333,-4.5958,51.5455,-4.5462,32E5,37,I,-9,1,1,R,-9,FM,0,3643,130,30,-9,-9,-9,-9,-9,-9,-9,-9,85,3.9,-9,296,0.5,-9,-9,140,19,210,1,18.4,18.2,35.53,35.64,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,102,25,2022,9,6,0539,-9,30,D,51.6647,-4.4397,51.6873,-4.4787,32E5,13,V,-9,1,1,R,-9,FM,0,3712,46,30,-9,-9,-9,-9,-9,-9,-9,-9,305,4,-9,234,0.7,-9,-9,150,19,230,1,18.7,18.7,34.5,34.49,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,101,26,2022,9,6,0647,-9,30,D,51.6892,-4.5705,51.6855,-4.624,32E5,11,V,-9,1,1,R,-9,FM,0,3750,39,30,-9,-9,-9,-9,-9,-9,-9,-9,257,4,-9,358,0.2,-9,-9,160,17,230,1,18.7,18.8,34.44,34.45,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,130,11,2022,9,4,1641,-9,30,D,51.3458,-4.3685,51.3353,-4.3178,31E5,45,V,-9,1,1,R,-9,FM,0,3714,158,30,-9,-9,-9,-9,-9,-9,-9,-9,114,4,-9,298,0.6,-9,-9,170,25,260,0.5,18.7,18.5,34.53,34.68,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,117,14,2022,9,5,0528,-9,30,D,51.416,-3.9147,51.4073,-3.863,31E6,30,V,-9,1,1,R,-9,FM,0,3676,105,30,-9,-9,-9,-9,-9,-9,-9,-9,116,4,-9,274,1.2,-9,-9,170,13,-9,0,19.3,19.4,33.71,33.91,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,115,15,2022,9,5,0725,-9,30,D,51.5243,-3.8377,51.5222,-3.8912,32E6,16,V,-9,1,1,R,-9,FM,0,3743,56,30,-9,-9,-9,-9,-9,-9,-9,-9,264,4,-9,101,0.2,-9,-9,155,20,-9,0,19.5,19.5,34.07,34.25,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,105,16,2022,9,5,0833,-9,30,D,51.5425,-3.8957,51.536,-3.9475,32E6,20,V,-9,1,1,R,-9,FM,0,3658,70,30,-9,-9,-9,-9,-9,-9,-9,-9,258,4,-9,108,0.2,-9,-9,135,20,230,1,19.5,19.5,34.29,34.51,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,114,17,2022,9,5,1012,-9,30,D,51.5252,-4.0725,51.5127,-4.1215,32E5,32,V,-9,1,1,R,-9,FM,0,3686,112,30,-9,-9,-9,-9,-9,-9,-9,-9,250,4,-9,58,0.6,-9,-9,128,26,230,1,19.3,19.3,34.63,34.97,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,116,18,2022,9,5,1137,-9,30,D,51.4768,-4.083,51.4655,-4.1335,31E5,36,V,-9,1,1,R,-9,FM,0,3673,126,30,-9,-9,-9,-9,-9,-9,-9,-9,257,4,-9,74,0.7,-9,-9,121,19,230,1,19.3,19.1,34.79,35.11,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,505,5,2022,9,4,0658,-9,30,D,50.915,-4.7038,50.8812,-4.7073,30E5,37,V,-9,1,1,R,-9,FM,0,3792,130,30,-9,-9,-9,-9,-9,-9,-9,-9,188,4.1,-9,61,1.2,-9,-9,210,12,230,0.5,17.7,17.3,35.37,35.38,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,133,6,2022,9,4,0850,-9,30,D,51.0418,-4.6892,51.0458,-4.7422,31E5,57,V,-9,1,1,R,-9,FM,0,3732,200,30,-9,-9,-9,-9,-9,-9,-9,-9,256,4,-9,58,1.3,-9,-9,140,6,230,0.5,17.2,16.3,35.36,35.39,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,128,7,2022,9,4,1050,-9,30,D,51.0518,-4.4078,51.0445,-4.4593,31E5,25,V,-9,1,1,R,-9,FM,0,3718,88,30,-9,-9,-9,-9,-9,-9,-9,-9,261,4,-9,58,0.6,-9,-9,175,10,230,0.5,18.1,18.1,35.34,35.34,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,124,8,2022,9,4,1210,-9,30,D,51.0558,-4.337,51.0807,-4.3015,31E5,24,V,-9,1,1,R,-9,FM,0,3750,84,30,-9,-9,-9,-9,-9,-9,-9,-9,44,4,-9,259,0.6,-9,-9,150,18,-9,0,18.4,18.2,35.31,35.31,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,126,9,2022,9,4,1309,-9,30,D,51.1172,-4.3388,51.1507,-4.3443,31E5,30,V,-9,1,1,R,-9,FM,0,3694,105,30,-9,-9,-9,-9,-9,-9,-9,-9,3,4,-9,196,0.4,-9,-9,177,16,-9,0,18.2,18,35.32,35.31,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,131,10,2022,9,4,1437,-9,30,D,51.1815,-4.4522,51.1688,-4.4023,31E5,49,V,-9,1,1,R,-9,FM,0,3774,172,30,-9,-9,-9,-9,-9,-9,-9,-9,109,4.1,-9,232,1.5,-9,-9,175,24,-9,0,17.8,17.6,35.33,35.32,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,430,123,2022,9,20,1733,-9,30,D,52.5487,-5.825,52.5158,-5.8348,34E4,68,V,-9,1,1,R,-9,FM,0,3720,238,30,-9,-9,-9,-9,-9,-9,-9,-9,199,4,-9,25,1.1,-9,-9,210,16,-9,0,16.3,16,35.31,35.57,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,447,115,2022,9,19,0716,-9,27,D,53.483,-5.0843,53.5013,-5.0455,35E4,81,V,-9,1,1,R,-9,FM,0,3266,284,30,-9,-9,-9,-9,-9,-9,-9,-9,51,3.9,-9,177,0.4,-9,-9,330,6,-9,0,15.6,15.5,34.34,34.36,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,421,116,2022,9,19,1640,-9,30,D,53.242,-5.2255,53.2087,-5.2242,35E4,106,V,-9,1,1,R,-9,FM,0,3782,371,30,-9,-9,-9,-9,-9,-9,-9,-9,180,4.1,-9,358,0.9,-9,-9,-9,0,-9,0,16.2,15.9,34.5,34.47,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,229,119,2022,9,20,0558,-9,20,D,53.2028,-5.9422,53.225,-5.9465,35E4,37,V,-9,1,1,R,-9,FM,0,2571,130,30,-9,-9,-9,-9,-9,-9,-9,-9,355,4.2,-9,2,0.2,-9,-9,200,5,-9,0,15.6,15.6,34.4,34.92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,440,120,2022,9,20,0820,-9,30,D,53.1418,-5.7328,53.1745,-5.7402,35E4,33,V,-9,1,1,R,-9,FM,0,3709,116,30,-9,-9,-9,-9,-9,-9,-9,-9,352,4,-9,182,0.9,-9,-9,230,13,-9,0,15.6,15.6,34.83,35.04,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,441,121,2022,9,20,1051,-9,30,D,52.941,-5.3763,52.9732,-5.3615,34E4,69,V,-9,1,1,R,-9,FM,0,3698,242,30,-9,-9,-9,-9,-9,-9,-9,-9,19,4,-9,206,1.1,-9,-9,202,8,-9,0,16.2,16,35.01,35.15,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,233,122,2022,9,20,1513,-9,15,D,52.8333,-6.043,52.8188,-6.0567,34E3,19,V,-9,1,1,R,-9,FM,0,1883,57,30,-9,-9,-9,-9,-9,-9,-9,-9,210,4.1,-9,25,1.3,-9,-9,200,18,-9,0,16.7,16.6,35.08,35.17,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,405,107,2022,9,18,0759,-9,30,D,53.8425,-5.2087,53.8548,-5.157,36E4,64,V,-9,1,1,R,-9,FM,0,3602,224,30,-9,-9,-9,-9,-9,-9,-9,-9,65,3.9,-9,215,0.8,-9,-9,300,8,-9,0,14.9,14.8,34.94,35.05,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,203,108,2022,9,18,1124,-9,15,D,54.1712,-5.8005,54.1872,-5.7915,37E4,21,V,-9,1,1,R,-9,FM,0,1873,74,30,-9,-9,-9,-9,-9,-9,-9,-9,15,4,-9,205,0.4,-9,-9,355,15,-9,0,15.3,15,34.91,34.92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,206,109,2022,9,18,1334,-9,30,D,53.9193,-6.0565,53.8877,-6.075,36E3,27,V,-9,1,1,R,-9,FM,0,3770,95,30,-9,-9,-9,-9,-9,-9,-9,-9,207,4.1,-9,351,1,-9,-9,280,10,-9,0,16,15.1,34.83,34.92,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,214,110,2022,9,18,1535,-9,15,D,53.6365,-6.1158,53.6207,-6.1085,36E3,17,V,-9,1,1,R,-9,FM,0,1838,60,30,-9,-9,-9,-9,-9,-9,-9,-9,167,4,-9,351,0.7,-9,-9,290,10,-9,0,16.2,16.2,34.59,34.57,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,408,111,2022,9,18,1805,-9,30,D,53.6447,-5.4608,53.6778,-5.4622,36E4,112,V,-9,1,1,R,-9,FM,0,3672,392,30,-9,-9,-9,-9,-9,-9,-9,-9,2,4,-9,164,0.4,-9,-9,300,8,-9,0,15.1,13.2,34.92,35.05,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,409,114,2022,9,19,0550,-9,17,D,53.4987,-5.3203,53.486,-5.3423,35E4,82,V,-9,1,1,R,-9,FM,0,1975,246,30,-9,-9,-9,-9,-9,-9,-9,-9,234,3.8,-9,5,0.1,-9,-9,330,7,-9,0,15.3,15.2,34.31,34.31,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,43,99,2022,9,17,0905,-9,30,D,53.8405,-3.4737,53.8215,-3.5193,36E6,22,V,-9,1,1,R,-9,FM,0,3685,77,30,-9,-9,-9,-9,-9,-9,-9,-9,243,4,-9,232,0.1,-9,-9,340,10,340,0.5,17.4,17.5,33.25,33.25,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,41,100,2022,9,17,1046,-9,30,D,53.958,-3.5752,53.9315,-3.6092,36E6,28,V,-9,1,1,R,-9,FM,0,3738,98,30,-9,-9,-9,-9,-9,-9,-9,-9,220,4,-9,91,1,-9,-9,350,8,340,0.5,17.4,17.3,33.55,33.59,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,22,101,2022,9,17,1247,-9,30,D,54.0607,-3.8387,54.0493,-3.8922,37E6,49,V,-9,1,1,R,-9,FM,0,3732,172,30,-9,-9,-9,-9,-9,-9,-9,-9,256,4,-9,84,0.8,-9,-9,350,16,340,0.5,16.8,16.7,33.99,34.03,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,423,102,2022,9,17,1507,-9,30,D,53.8093,-4.1692,53.7845,-4.1318,36E5,54,V,-9,1,1,R,-9,FM,0,3736,189,30,-9,-9,-9,-9,-9,-9,-9,-9,142,4,-9,154,0.3,-9,-9,330,19,340,0.5,15.7,15.9,34.31,34.31,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,54,103,2022,9,17,1645,-9,15,D,53.6883,-4.0728,53.6938,-4.0462,36E5,47,V,-9,1,1,R,-9,FM,0,1800,141,30,-9,-9,-9,-9,-9,-9,-9,-9,68,3.9,-9,252,0.6,-9,-9,300,16,340,0.5,16.3,16.3,34.27,34.27,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,401,106,2022,9,18,0550,-9,30,D,53.763,-4.7813,53.7945,-4.7648,36E5,77,V,-9,1,1,R,-9,FM,0,3624,270,30,-9,-9,-9,-9,-9,-9,-9,-9,25,3.9,-9,201,0.3,-9,-9,310,17,-9,0,15.2,15.2,34.56,35.09,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,23,91,2022,9,16,1251,-9,30,D,53.9078,-3.2795,53.8907,-3.3278,36E6,18,V,-9,1,1,R,-9,FM,0,3670,63,30,-9,-9,-9,-9,-9,-9,-9,-9,258,4,-9,70,1.2,-9,-9,355,20,-9,0,17.6,17.6,33.86,33.95,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,27,92,2022,9,16,1449,-9,15,D,53.7785,-3.1438,53.795,-3.1433,36E6,16,V,-9,1,1,R,-9,FM,0,1890,56,30,-9,-9,-9,-9,-9,-9,-9,-9,357,4.1,-9,39,0.4,-9,-9,350,21,0,0.5,17.3,17.3,33.82,33.86,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,30,93,2022,9,16,1626,-9,30,D,53.6433,-3.303,53.6608,-3.2553,36E6,23,V,-9,1,1,R,-9,FM,0,3686,81,30,-9,-9,-9,-9,-9,-9,-9,-9,59,4,-9,275,1,-9,-9,315,19,340,0.5,17.7,17.6,33.84,33.82,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,28,94,2022,9,16,1746,-9,20,D,53.7507,-3.3442,53.7528,-3.3072,36E6,24,V,-9,1,1,R,-9,FM,0,2443,84,30,-9,-9,-9,-9,-9,-9,-9,-9,78,4,-9,256,1.1,-9,-9,350,19,340,0.5,17.4,17.4,33.83,33.91,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,49,97,2022,9,17,0539,-9,30,D,53.5108,-3.7243,53.539,-3.6962,36E6,40,V,-9,1,1,R,-9,FM,0,3719,140,30,-9,-9,-9,-9,-9,-9,-9,-9,39,4,-9,279,0.9,-9,-9,350,13,-9,0,17.1,17,33.96,33.98,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,47,98,2022,9,17,0710,-9,20,D,53.617,-3.627,53.6357,-3.6078,36E6,33,V,-9,1,1,R,-9,FM,0,2397,99,30,-9,-9,-9,-9,-9,-9,-9,-9,34,3.9,-9,279,0.9,-9,-9,340,23,340,0.5,17.4,17.4,33.39,33.64,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,5,83,2022,9,15,1521,-9,20,D,54.6808,-3.6418,54.7015,-3.6277,38E6,20,V,-9,1,1,R,-9,FM,0,2503,70,30,-9,-9,-9,-9,-9,-9,-9,-9,26,4.1,-9,258,0.6,-9,-9,330,16,-9,0,17.3,17.2,33.08,33.02,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,16,84,2022,9,15,1711,-9,30,D,54.4737,-3.6882,54.4405,-3.6972,37E6,25,V,-9,1,1,R,-9,FM,0,3716,88,30,-9,-9,-9,-9,-9,-9,-9,-9,193,4,-9,294,0.6,-9,-9,350,15,310,0.5,17.3,17.4,32.83,32.99,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20230322
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,10,119,2023,9,16,1233,-9,30,D,54.1743,-3.403,54.141,-3.4022,37E6,21,V,-9,1,1,R,-9,FM,0,3671,74,30,-9,-9,-9,-9,-9,-9,-9,-9,165,4,-9,322,0.9,-9,-9,20,7,-9,0,17.4,17.4,34.53,34.55,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250212
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,101,58,2023,9,10,1021,-9,30,D,51.6898,-4.5772,51.6863,-4.632,32E5,10,V,-9,1,1,R,-9,FM,0,3807,35,30,-9,-9,-9,-9,-9,-9,-9,-9,268,4.1,-9,40,0.2,-9,-9,91,5,-9,0,19.3,19.2,34.98,35.11,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250212
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,102,56,2023,9,10,0703,-9,30,D,51.6883,-4.4817,51.668,-4.439,32E5,12,V,-9,1,1,R,-9,FM,0,3652,42,30,-9,-9,-9,-9,-9,-9,-9,-9,122,3.9,-9,279,0.2,-9,-9,100,11,-9,0,19.5,19,34.85,35.07,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250212
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,103,55,2023,9,10,0537,-9,30,D,51.6412,-4.4303,51.62,-4.3882,32E5,17,V,-9,1,1,R,-9,FM,0,3723,60,30,-9,-9,-9,-9,-9,-9,-9,-9,124,4,-9,328,0.6,-9,-9,90,11,-9,0,19.5,18.7,34.66,29.43,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250212
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,104,52,2023,9,9,1653,-9,30,D,51.6065,-4.3915,51.5872,-4.3475,32E5,23,V,-9,1,1,R,-9,FM,0,3702,81,30,-9,-9,-9,-9,-9,-9,-9,-9,126,4,-9,314,0.3,-9,-9,-9,0,-9,0,19,18.8,35.26,35.3,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250212
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,105,45,2023,9,9,0836,-9,30,D,51.545,-3.878,51.5383,-3.931,32E6,17,V,-9,1,1,R,-9,FM,0,3748,60,30,-9,-9,-9,-9,-9,-9,-9,-9,259,4,-9,102,0.1,-9,-9,-9,0,-9,0,19.7,19,34.35,34.68,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250212
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,7,111,2023,9,15,1650,-9,30,D,54.581,-3.7153,54.5948,-3.6635,38E6,21,V,-9,1,1,R,-9,FM,0,3650,70,30,-9,-9,-9,-9,-9,-9,-9,-9,61,3.9,-9,219,1.2,-9,-9,30,16,80,0.5,17.4,17.5,33.99,34.53,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250212
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,9,118,2023,9,16,1052,-9,30,D,54.3132,-3.4858,54.2802,-3.4928,37E6,21,V,-9,1,1,R,-9,FM,0,3698,74,30,-9,-9,-9,-9,-9,-9,-9,-9,185,4,-9,348,0.5,-9,-9,10,5,-9,0,17.4,17.5,34.27,34.38,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250212
HH,BTS,3,GB,74E9,BT4A,-9,-9,-9,97,14,2023,7,3,0840,-9,30,D,51.5025,1.3208,51.508,1.3763,32F1,22,V,-9,1,1,R,-9,FM,0,3934,60,30,-9,-9,-9,-9,-9,-9,-9,-9,79,4.2,-9,264,1.3,-9,-9,260,21,0,0,16.8,16.6,34.97,34.96,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250212
HH,BTS,3,GB,74E9,BT4A,-9,-9,-9,98,10,2023,7,2,0959,-9,30,D,51.928,1.5765,51.9608,1.5905,32F1,17,V,-9,1,1,R,-9,FM,0,3686,67,30,-9,-9,-9,-9,-9,-9,-9,-9,18,4,-9,245,0.1,-9,-9,249,5,0,0,16.8,16.6,34.68,34.76,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250212
HH,BTS,3,GB,74E9,BT4A,-9,-9,-9,99,9,2023,7,2,0810,-9,30,D,52.0302,1.5555,52.0565,1.5863,33F1,19,V,-9,1,1,R,-9,FM,0,3586,67,30,-9,-9,-9,-9,-9,-9,-9,-9,40,3.9,-9,219,1.1,-9,-9,275,14,0,0,17.1,17.6,34.61,34.58,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250212
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,54,127,2023,9,17,1100,-9,15,D,53.7,-4.0202,53.6938,-4.046,36E5,47,V,-9,1,1,R,-9,FM,0,1880,141,30,-9,-9,-9,-9,-9,-9,-9,-9,244,4.1,-9,91,0.6,-9,-9,114,17,80,0.5,16.7,16.6,35.31,35.59,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250212
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,55,83,2023,9,13,0708,-9,30,D,53.5165,-4.0403,53.55,-4.042,36E5,41,V,-9,1,1,R,-9,FM,0,3784,144,30,-9,-9,-9,-9,-9,-9,-9,-9,340,4.1,-9,97,2.4,-9,-9,110,13,-9,0,17,17,35.18,35.48,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250212
HH,BTS,3,GB,74E9,BT4AI,-9,-9,-9,6,109,2023,9,15,1341,-9,30,D,54.6712,-3.7985,54.6902,-3.7518,38E6,24,V,-9,1,1,R,-9,FM,0,3687,84,30,-9,-9,-9,-9,-9,-9,-9,-9,55,4,-9,275,1.1,-9,-9,30,21,81,0.5,17.3,17.4,34.51,34.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250212
HH,BTS,3,GB,74E9,BT4A,-9,-9,-9,82,12,2023,7,2,1524,-9,30,D,51.7118,1.4752,51.6832,1.4472,32F1,22,V,-9,1,1,R,-9,FM,0,3664,84,30,-9,-9,-9,-9,-9,-9,-9,-9,215,4,-9,50,1,-9,-9,270,17,0,0,17,17,34.91,34.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20250212
